_id,longitude,latitude,floor
4279,114.2636187,22.41533636,4
4280,114.2636187,22.41533636,4
4281,114.2636443,22.41487162,4
4282,114.2636327,22.41487162,4
4283,114.2636327,22.41487162,4
4284,114.263642,22.41487162,4
4285,114.263649,22.41487162,4
4286,114.263649,22.41489021,4
4287,114.263649,22.41498316,4
4288,114.263649,22.41503893,4
4289,114.263649,22.41513187,4
4290,114.263649,22.41518764,4
4291,114.263649,22.41533636,4
4292,114.263649,22.41539213,4
4293,114.2636723,22.415262,4
4294,114.2636817,22.41533636,4
4295,114.2636817,22.41539213,4
4296,114.2636817,22.41539213,4
4297,114.2636817,22.41533636,4
4298,114.2636817,22.415262,4
4299,114.2636887,22.415262,4
4300,114.263698,22.415262,4
4301,114.2637213,22.41539213,4
4302,114.2637213,22.41539213,4
4303,114.2637213,22.41518764,4
4304,114.2637213,22.41515046,4
4305,114.2637213,22.41515046,4
4306,114.2637213,22.41518764,4
4307,114.2637213,22.41533636,4
4308,114.2637213,22.41539213,4
4309,114.263747,22.415262,4
4310,114.2637563,22.415262,4
4311,114.2637587,22.415262,4
4312,114.263761,22.41533636,4
4313,114.263761,22.41546648,4
4314,114.263761,22.41546648,4
4315,114.263761,22.41533636,4
4316,114.2637703,22.415262,4
4317,114.2637937,22.41518764,4
4318,114.2637937,22.41515046,4
4319,114.2637937,22.41503893,4
4320,114.2637937,22.41500175,4
4321,114.2637937,22.41487162,4
4322,114.263796,22.41487162,4
4323,114.2638007,22.41487162,4
4324,114.26381,22.41487162,4
4325,114.26381,22.41487162,4
4326,114.2637983,22.41487162,4
4327,114.2637937,22.41511328,4
4492,114.2638007,22.41537354,4
4328,114.2638007,22.41537354,4
4329,114.2637937,22.41533636,4
4330,114.2637937,22.41537354,4
4331,114.2638007,22.41537354,4
4332,114.2638007,22.41537354,4
4333,114.2638007,22.41537354,4
4334,114.2638007,22.41537354,4
4335,114.2638427,22.41522482,4
4336,114.2638427,22.41539213,4
4337,114.2638427,22.41522482,4
4338,114.2638427,22.41537354,4
4339,114.263817,22.41619147,4
4340,114.263817,22.41565238,4
4341,114.263817,22.41565238,4
4342,114.2638193,22.41619147,4
4343,114.263859,22.41619147,4
4344,114.263859,22.41609852,4
4345,114.263859,22.41593122,4
4346,114.263873,22.41589404,4
4347,114.263859,22.41557802,4
4348,114.263859,22.41557802,4
4349,114.2638823,22.41533636,4
4350,114.26388,22.41589404,4
4351,114.2638683,22.41557802,4
4352,114.2638683,22.41557802,4
4353,114.2638683,22.41557802,4
4354,114.2638823,22.41513187,4
4355,114.26388,22.41513187,4
4356,114.26388,22.41513187,4
4357,114.26388,22.41513187,4
4358,114.26388,22.41513187,4
4359,114.26388,22.41513187,4
4360,114.2639127,22.41529918,4
4361,114.263922,22.41529918,4
4362,114.263915,22.41529918,4
4363,114.2639313,22.41529918,4
4364,114.2639617,22.41529918,4
4365,114.2639617,22.41529918,4
4366,114.2639617,22.41529918,4
4367,114.2639617,22.41529918,4
4368,114.2639617,22.41529918,4
4369,114.2639617,22.41529918,4
4370,114.2639617,22.41529918,4
4371,114.2639943,22.415262,4
4372,114.264048,22.41546648,4
4373,114.264048,22.41576391,4
4374,114.264048,22.41611711,4
4376,114.2633923,22.41591263,4
4377,114.263817,22.41565238,4
4378,114.263439,22.41758568,4
4379,114.263313,22.41663762,4
4380,114.263187,22.41658185,4
4381,114.2630633,22.41760426,4
4382,114.2633037,22.41502034,4
4383,114.2633037,22.41502034,4
4384,114.2633037,22.41502034,4
4385,114.2633713,22.41555943,4
4386,114.2633713,22.41555943,4
4387,114.26353,22.41708376,4
4388,114.2635253,22.41782734,4
4389,114.2636817,22.41784593,4
4390,114.263761,22.41708376,4
4391,114.263761,22.41782734,4
4392,114.2639173,22.41784593,4
4393,114.2636047,22.41554084,4
4394,114.2636047,22.41554084,4
4395,114.2638427,22.41554084,4
4396,114.2638427,22.41554084,4
4397,114.2638823,22.41518764,4
4398,114.2638823,22.41518764,4
4399,114.2640807,22.41554084,4
4400,114.2640807,22.41554084,4
4401,114.2640083,22.41713953,4
4402,114.2632033,22.41503893,4
4403,114.2633107,22.41502034,4
4404,114.2633713,22.41555943,4
4405,114.2633853,22.41619147,4
4406,114.263488,22.41537354,4
4407,114.263488,22.41639595,4
4408,114.2636093,22.41621006,4
4409,114.2636047,22.41554084,4
4410,114.2637213,22.41533636,4
4411,114.263719,22.41639595,4
4412,114.263852,22.41619147,4
4413,114.2638427,22.41557802,4
4414,114.2638823,22.41515046,4
4415,114.2639617,22.41539213,4
4416,114.263957,22.41639595,4
4417,114.2640737,22.41554084,4
4418,114.2640853,22.41619147,4
4419,114.2630633,22.41767862,4
4420,114.2631847,22.41669338,4
4421,114.2633247,22.41669338,4
4422,114.263446,22.41766003,4
4423,114.2634553,22.41697223,4
4424,114.26353,22.41708376,4
4425,114.2635253,22.41786452,4
4426,114.2636793,22.41708376,4
4427,114.2636817,22.41786452,4
4428,114.263761,22.41786452,4
4429,114.263761,22.41706517,4
4430,114.2639033,22.41708376,4
4431,114.2639173,22.41784593,4
4432,114.2640083,22.41695364,4
4433,114.2639033,22.41849656,4
4434,114.2637703,22.41849656,4
4435,114.26367,22.41845938,4
4436,114.2634763,22.41829207,4
4437,114.2635393,22.41851515,4
4438,114.2633713,22.41559661,4
4439,114.2638427,22.41559661,4
4440,114.2640737,22.41565238,4
4441,114.263194,22.41682351,4
4442,114.263439,22.41764144,4
4443,114.2635393,22.41801323,4
4444,114.2637423,22.41699081,4
4445,114.2639033,22.41801323,4
4446,114.2632033,22.41503893,4
4447,114.2633153,22.41680492,4
4448,114.263509,22.41699081,4
4449,114.26367,22.41801323,4
4450,114.2637633,22.41801323,4
4451,114.263978,22.41699081,4
4486,114.2636047,22.41559661,4
4499,114.2639617,22.41537354,4
4456,114.2630703,22.41760426,4
4457,114.2631893,22.41667479,4
4458,114.2632057,22.41663762,4
4459,114.263208,22.41676774,4
4460,114.2633013,22.41676774,4
4461,114.2633153,22.41669338,4
4462,114.2633387,22.41674915,4
4463,114.2633387,22.41691646,4
4464,114.263369,22.41706517,4
4465,114.2634133,22.41747414,4
4466,114.2633293,22.41639595,4
4467,114.2631917,22.41639595,4
4468,114.2631917,22.41529918,4
4469,114.2632033,22.41529918,4
4470,114.2633037,22.41529918,4
4471,114.2633037,22.41537354,4
4472,114.2633177,22.41537354,4
4473,114.2633177,22.41619147,4
4474,114.2633923,22.41537354,4
4475,114.2634157,22.41537354,4
4476,114.2634203,22.41537354,4
4477,114.2634437,22.415262,4
4478,114.2634483,22.415262,4
4479,114.263488,22.415262,4
4480,114.2635277,22.415262,4
4481,114.2635603,22.415262,4
4482,114.2635603,22.41621006,4
4483,114.2636233,22.41539213,4
4484,114.2635907,22.41539213,4
4485,114.2636187,22.41539213,4
4487,114.263649,22.415262,4
4488,114.2636817,22.415262,4
4489,114.2637213,22.415262,4
4490,114.263761,22.415262,4
4491,114.2637937,22.415262,4
4493,114.263817,22.41537354,4
4494,114.263859,22.41589404,4
4495,114.263859,22.41539213,4
4496,114.2638427,22.41539213,4
4497,114.2638823,22.41539213,4
4498,114.2638823,22.41529918,4
4500,114.2640807,22.4154293,4
4501,114.264048,22.4154293,4
4502,114.2635393,22.41639595,4
4503,114.2636397,22.41639595,4
4504,114.2638963,22.41639595,4
4505,114.264048,22.41639595,4
4506,114.2635393,22.41699081,4
4507,114.2636397,22.41671197,4
4508,114.2637703,22.41671197,4
4509,114.263894,22.41671197,4
4510,114.263894,22.41699081,4
4511,114.264048,22.41699081,4
4512,114.2640083,22.41699081,4
4513,114.2639033,22.41699081,4
4514,114.2637703,22.41699081,4
4515,114.263761,22.41699081,4
4516,114.26367,22.41699081,4
4517,114.26367,22.41708376,4
4518,114.2635393,22.41708376,4
4519,114.2634157,22.41699081,4
4520,114.2639033,22.41784593,4
4521,114.2637703,22.41782734,4
4522,114.26367,22.41758568,4
4523,114.26367,22.41784593,4
4524,114.26367,22.41816195,4
4525,114.26367,22.41847797,4
4526,114.2635393,22.41758568,4
4527,114.2635393,22.41782734,4
4528,114.2635393,22.41816195,4
4529,114.2635393,22.41847797,4
